time;thread;label;success;code;latency;bytes;msg
2025-11-19 23:33:43.736;Linear load-ThreadStarter 1-3775;Get popular movies;true;200;103;13422;OK
2025-11-19 23:33:43.458;Linear load-ThreadStarter 1-3769;Rate movie;true;201;391;636;Created
2025-11-19 23:33:43.544;Linear load-ThreadStarter 1-3757;Delete movie rating;true;200;326;711;OK
2025-11-19 23:33:43.085;Linear load-ThreadStarter 1-3761;Rate movie;true;201;786;636;Created
2025-11-19 23:33:43.777;Linear load-ThreadStarter 1-3772;Get movie;true;200;100;2264;OK
2025-11-19 23:33:43.555;Linear load-ThreadStarter 1-3767;Delete movie rating;true;200;349;711;OK
2025-11-19 23:33:43.840;Linear load-ThreadStarter 1-3775;Get movie;true;200;99;1988;OK
2025-11-19 23:33:43.160;Linear load-ThreadStarter 1-3759;Rate movie;true;201;785;636;Created
2025-11-19 23:33:43.446;Linear load-ThreadStarter 1-3776;Get user session;true;200;543;713;OK
2025-11-19 23:33:43.585;Linear load-ThreadStarter 1-3778;Get user session;true;200;415;713;OK
2025-11-19 23:33:42.967;Linear load-ThreadStarter 1-3773;Get user session;true;200;1058;713;OK
2025-11-19 23:33:43.696;Linear load-ThreadStarter 1-3774;Rate movie;true;201;358;636;Created
2025-11-19 23:33:43.800;Linear load-ThreadStarter 1-3768;Delete movie rating;true;200;266;711;OK
2025-11-19 23:33:43.228;Linear load-ThreadStarter 1-3762;Delete movie rating;true;200;852;711;OK
2025-11-19 23:33:43.991;Linear load-ThreadStarter 1-3776;Get popular movies;true;200;109;13422;OK
2025-11-19 23:33:44.002;Linear load-ThreadStarter 1-3778;Get popular movies;true;200;104;13422;OK
2025-11-19 23:33:43.770;Linear load-ThreadStarter 1-3765;Delete movie rating;true;200;353;711;OK
2025-11-19 23:33:43.851;Linear load-ThreadStarter 1-3769;Delete movie rating;true;200;285;711;OK
2025-11-19 23:33:44.027;Linear load-ThreadStarter 1-3773;Get popular movies;true;200;109;13422;OK
2025-11-19 23:33:43.237;Linear load-ThreadStarter 1-3760;Delete movie rating;true;200;923;711;OK
2025-11-19 23:33:44.102;Linear load-ThreadStarter 1-3776;Get movie;true;200;102;2611;OK
2025-11-19 23:33:44.107;Linear load-ThreadStarter 1-3778;Get movie;true;200;97;1651;OK
2025-11-19 23:33:43.658;Linear load-ThreadStarter 1-3781;Get user session;true;200;547;713;OK
2025-11-19 23:33:43.941;Linear load-ThreadStarter 1-3775;Rate movie;true;201;272;636;Created
2025-11-19 23:33:43.303;Linear load-ThreadStarter 1-3766;Rate movie;true;201;928;636;Created
2025-11-19 23:33:44.137;Linear load-ThreadStarter 1-3773;Get movie;true;200;101;2390;OK
2025-11-19 23:33:43.947;Linear load-ThreadStarter 1-3759;Delete movie rating;true;200;333;711;OK
2025-11-19 23:33:43.878;Linear load-ThreadStarter 1-3772;Rate movie;true;201;407;636;Created
2025-11-19 23:33:43.450;Linear load-ThreadStarter 1-3750;Delete movie rating;true;200;846;711;OK
2025-11-19 23:33:44.207;Linear load-ThreadStarter 1-3781;Get popular movies;true;200;107;13422;OK
2025-11-19 23:33:43.731;Linear load-ThreadStarter 1-3782;Get user session;true;200;614;713;OK
2025-11-19 23:33:44.057;Linear load-ThreadStarter 1-3774;Delete movie rating;true;200;294;711;OK
2025-11-19 23:33:43.588;Linear load-ThreadStarter 1-3771;Rate movie;true;201;781;636;Created
2025-11-19 23:33:44.316;Linear load-ThreadStarter 1-3781;Get movie;true;200;100;2133;OK
2025-11-19 23:33:43.907;Linear load-ThreadStarter 1-3785;Get user session;true;200;519;713;OK
2025-11-19 23:33:44.240;Linear load-ThreadStarter 1-3773;Rate movie;true;201;208;636;Created
2025-11-19 23:33:43.598;Linear load-ThreadStarter 1-3770;Rate movie;true;201;852;636;Created
2025-11-19 23:33:44.348;Linear load-ThreadStarter 1-3782;Get popular movies;true;200;112;13422;OK
2025-11-19 23:33:44.206;Linear load-ThreadStarter 1-3776;Rate movie;true;201;297;636;Created
2025-11-19 23:33:44.288;Linear load-ThreadStarter 1-3772;Delete movie rating;true;200;224;711;OK
2025-11-19 23:33:43.520;Linear load-ThreadStarter 1-3777;Get user session;true;200;999;713;OK
2025-11-19 23:33:44.428;Linear load-ThreadStarter 1-3785;Get popular movies;true;200;113;13422;OK
2025-11-19 23:33:44.462;Linear load-ThreadStarter 1-3782;Get movie;true;200;105;2247;OK
2025-11-19 23:33:44.234;Linear load-ThreadStarter 1-3766;Delete movie rating;true;200;334;711;OK
2025-11-19 23:33:43.590;Linear load-ThreadStarter 1-3779;Get user session;true;200;1005;713;OK
2025-11-19 23:33:44.125;Linear load-ThreadStarter 1-3788;Get user session;true;200;484;713;OK
2025-11-19 23:33:44.521;Linear load-ThreadStarter 1-3777;Get popular movies;true;200;100;13422;OK
2025-11-19 23:33:44.068;Linear load-ThreadStarter 1-3786;Get user session;true;200;575;713;OK
2025-11-19 23:33:44.543;Linear load-ThreadStarter 1-3785;Get movie;true;200;109;2344;OK
2025-11-19 23:33:43.804;Linear load-ThreadStarter 1-3764;Delete movie rating;true;200;851;711;OK
2025-11-19 23:33:44.163;Linear load-ThreadStarter 1-3790;Get user session;true;200;495;713;OK
2025-11-19 23:33:44.598;Linear load-ThreadStarter 1-3779;Get popular movies;true;200;103;13422;OK
2025-11-19 23:33:44.612;Linear load-ThreadStarter 1-3788;Get popular movies;true;200;100;13422;OK
2025-11-19 23:33:44.623;Linear load-ThreadStarter 1-3777;Get movie;true;200;92;2264;OK
2025-11-19 23:33:44.284;Linear load-ThreadStarter 1-3791;Get user session;true;200;439;713;OK
2025-11-19 23:33:43.874;Linear load-ThreadStarter 1-3761;Delete movie rating;true;200;852;711;OK
2025-11-19 23:33:44.417;Linear load-ThreadStarter 1-3781;Rate movie;true;201;313;636;Created
2025-11-19 23:33:44.645;Linear load-ThreadStarter 1-3786;Get popular movies;true;200;108;13422;OK
2025-11-19 23:33:44.659;Linear load-ThreadStarter 1-3790;Get popular movies;true;200;105;13422;OK
2025-11-19 23:33:44.354;Linear load-ThreadStarter 1-3793;Get user session;true;200;429;713;OK
2025-11-19 23:33:44.456;Linear load-ThreadStarter 1-3770;Delete movie rating;true;200;338;711;OK
2025-11-19 23:33:44.702;Linear load-ThreadStarter 1-3779;Get movie;true;200;98;2247;OK
2025-11-19 23:33:43.626;Linear load-ThreadStarter 1-3780;Get user session;true;200;1179;713;OK
2025-11-19 23:33:44.713;Linear load-ThreadStarter 1-3788;Get movie;true;200;94;1976;OK
2025-11-19 23:33:44.725;Linear load-ThreadStarter 1-3791;Get popular movies;true;200;108;13422;OK
2025-11-19 23:33:44.754;Linear load-ThreadStarter 1-3786;Get movie;true;200;97;2089;OK
2025-11-19 23:33:44.766;Linear load-ThreadStarter 1-3790;Get movie;true;200;94;2344;OK
2025-11-19 23:33:44.505;Linear load-ThreadStarter 1-3776;Delete movie rating;true;200;364;711;OK
2025-11-19 23:33:43.736;Linear load-ThreadStarter 1-3783;Get user session;true;200;1139;713;OK
2025-11-19 23:33:44.653;Linear load-ThreadStarter 1-3785;Rate movie;true;201;230;636;Created
2025-11-19 23:33:44.785;Linear load-ThreadStarter 1-3793;Get popular movies;true;200;113;13422;OK
2025-11-19 23:33:44.807;Linear load-ThreadStarter 1-3780;Get popular movies;true;200;106;13422;OK
2025-11-19 23:33:44.835;Linear load-ThreadStarter 1-3791;Get movie;true;200;99;2499;OK
2025-11-19 23:33:44.732;Linear load-ThreadStarter 1-3781;Delete movie rating;true;200;208;711;OK
2025-11-19 23:33:44.568;Linear load-ThreadStarter 1-3782;Rate movie;true;201;377;636;Created
2025-11-19 23:33:44.877;Linear load-ThreadStarter 1-3783;Get popular movies;true;200;112;13422;OK
2025-11-19 23:33:44.900;Linear load-ThreadStarter 1-3793;Get movie;true;200;95;2499;OK
2025-11-19 23:33:44.808;Linear load-ThreadStarter 1-3788;Rate movie;true;201;200;636;Created
2025-11-19 23:33:44.915;Linear load-ThreadStarter 1-3780;Get movie;true;200;99;2186;OK
2025-11-19 23:33:44.207;Linear load-ThreadStarter 1-3778;Rate movie;true;201;812;636;Created
2025-11-19 23:33:44.853;Linear load-ThreadStarter 1-3786;Rate movie;true;201;199;636;Created
2025-11-19 23:33:44.217;Linear load-ThreadStarter 1-3775;Delete movie rating;true;200;869;711;OK
2025-11-19 23:33:43.872;Linear load-ThreadStarter 1-3784;Get user session;true;200;1213;713;OK
2025-11-19 23:33:44.991;Linear load-ThreadStarter 1-3783;Get movie;true;200;101;2429;OK
2025-11-19 23:33:44.861;Linear load-ThreadStarter 1-3790;Rate movie;true;201;265;636;Created
2025-11-19 23:33:44.935;Linear load-ThreadStarter 1-3791;Rate movie;true;201;211;636;Created
2025-11-19 23:33:44.082;Linear load-ThreadStarter 1-3787;Get user session;true;200;1078;713;OK
2025-11-19 23:33:44.884;Linear load-ThreadStarter 1-3785;Delete movie rating;true;200;308;711;OK
2025-11-19 23:33:45.088;Linear load-ThreadStarter 1-3784;Get popular movies;true;200;105;13422;OK
2025-11-19 23:33:44.139;Linear load-ThreadStarter 1-3789;Get user session;true;200;1091;713;OK
2025-11-19 23:33:45.021;Linear load-ThreadStarter 1-3778;Delete movie rating;true;200;245;711;OK
2025-11-19 23:33:45.162;Linear load-ThreadStarter 1-3787;Get popular movies;true;200;109;13422;OK
2025-11-19 23:33:44.729;Linear load-ThreadStarter 1-3797;Get user session;true;200;542;713;OK
2025-11-19 23:33:45.194;Linear load-ThreadStarter 1-3784;Get movie;true;200;97;1651;OK
2025-11-19 23:33:44.372;Linear load-ThreadStarter 1-3771;Delete movie rating;true;200;923;711;OK
2025-11-19 23:33:45.232;Linear load-ThreadStarter 1-3789;Get popular movies;true;200;102;13422;OK
2025-11-19 23:33:45.015;Linear load-ThreadStarter 1-3780;Rate movie;true;201;326;636;Created
2025-11-19 23:33:44.948;Linear load-ThreadStarter 1-3801;Get user session;true;200;409;713;OK
2025-11-19 23:33:45.272;Linear load-ThreadStarter 1-3787;Get movie;true;200;93;2264;OK
2025-11-19 23:33:45.273;Linear load-ThreadStarter 1-3797;Get popular movies;true;200;100;13422;OK
2025-11-19 23:33:44.450;Linear load-ThreadStarter 1-3773;Delete movie rating;true;200;926;711;OK
2025-11-19 23:33:45.054;Linear load-ThreadStarter 1-3786;Delete movie rating;true;200;351;711;OK
2025-11-19 23:33:45.335;Linear load-ThreadStarter 1-3789;Get movie;true;200;93;2140;OK
2025-11-19 23:33:44.716;Linear load-ThreadStarter 1-3777;Rate movie;true;201;729;636;Created
2025-11-19 23:33:45.359;Linear load-ThreadStarter 1-3801;Get popular movies;true;200;100;13422;OK
2025-11-19 23:33:45.129;Linear load-ThreadStarter 1-3790;Delete movie rating;true;200;351;711;OK
2025-11-19 23:33:45.375;Linear load-ThreadStarter 1-3797;Get movie;true;200;109;2264;OK
2025-11-19 23:33:45.089;Linear load-ThreadStarter 1-3802;Get user session;true;200;407;713;OK
2025-11-19 23:33:45.460;Linear load-ThreadStarter 1-3801;Get movie;true;200;93;2611;OK
2025-11-19 23:33:45.343;Linear load-ThreadStarter 1-3780;Delete movie rating;true;200;211;711;OK
2025-11-19 23:33:45.367;Linear load-ThreadStarter 1-3787;Rate movie;true;201;202;636;Created
2025-11-19 23:33:44.515;Linear load-ThreadStarter 1-3794;Get user session;true;200;1072;713;OK
2025-11-19 23:33:44.570;Linear load-ThreadStarter 1-3795;Get user session;true;200;1024;713;OK
2025-11-19 23:33:45.497;Linear load-ThreadStarter 1-3802;Get popular movies;true;200;104;13422;OK
2025-11-19 23:33:45.429;Linear load-ThreadStarter 1-3789;Rate movie;true;201;206;636;Created
2025-11-19 23:33:44.801;Linear load-ThreadStarter 1-3779;Rate movie;true;201;858;636;Created
2025-11-19 23:33:45.485;Linear load-ThreadStarter 1-3797;Rate movie;true;201;204;636;Created
2025-11-19 23:33:45.603;Linear load-ThreadStarter 1-3802;Get movie;true;200;104;2140;OK
2025-11-19 23:33:45.589;Linear load-ThreadStarter 1-3794;Get popular movies;true;200;118;13422;OK
2025-11-19 23:33:45.447;Linear load-ThreadStarter 1-3777;Delete movie rating;true;200;272;711;OK
2025-11-19 23:33:45.595;Linear load-ThreadStarter 1-3795;Get popular movies;true;200;124;13422;OK
2025-11-19 23:33:44.658;Linear load-ThreadStarter 1-3796;Get user session;true;200;1079;713;OK
2025-11-19 23:33:45.297;Linear load-ThreadStarter 1-3805;Get user session;true;200;467;713;OK
2025-11-19 23:33:45.268;Linear load-ThreadStarter 1-3804;Get user session;true;200;527;713;OK
2025-11-19 23:33:45.709;Linear load-ThreadStarter 1-3794;Get movie;true;200;105;2140;OK
2025-11-19 23:33:44.796;Linear load-ThreadStarter 1-3798;Get user session;true;200;1018;713;OK
2025-11-19 23:33:45.721;Linear load-ThreadStarter 1-3795;Get movie;true;200;106;2970;OK
2025-11-19 23:33:45.378;Linear load-ThreadStarter 1-3806;Get user session;true;200;468;713;OK
2025-11-19 23:33:45.554;Linear load-ThreadStarter 1-3801;Rate movie;true;201;310;636;Created
2025-11-19 23:33:45.739;Linear load-ThreadStarter 1-3796;Get popular movies;true;200;125;13422;OK
2025-11-19 23:33:45.765;Linear load-ThreadStarter 1-3805;Get popular movies;true;200;108;13422;OK
2025-11-19 23:33:44.996;Linear load-ThreadStarter 1-3793;Rate movie;true;201;878;636;Created
2025-11-19 23:33:45.691;Linear load-ThreadStarter 1-3797;Delete movie rating;true;200;209;711;OK
2025-11-19 23:33:45.797;Linear load-ThreadStarter 1-3804;Get popular movies;true;200;118;13422;OK
2025-11-19 23:33:45.816;Linear load-ThreadStarter 1-3798;Get popular movies;true;200;113;13422;OK
2025-11-19 23:33:45.009;Linear load-ThreadStarter 1-3788;Delete movie rating;true;200;927;711;OK
2025-11-19 23:33:45.709;Linear load-ThreadStarter 1-3802;Rate movie;true;201;235;636;Created
2025-11-19 23:33:45.849;Linear load-ThreadStarter 1-3806;Get popular movies;true;200;103;13422;OK
2025-11-19 23:33:45.866;Linear load-ThreadStarter 1-3796;Get movie;true;200;100;2247;OK
2025-11-19 23:33:45.874;Linear load-ThreadStarter 1-3805;Get movie;true;200;96;1863;OK
2025-11-19 23:33:45.557;Linear load-ThreadStarter 1-3809;Get user session;true;200;444;713;OK
2025-11-19 23:33:45.917;Linear load-ThreadStarter 1-3804;Get movie;true;200;97;1651;OK
2025-11-19 23:33:44.871;Linear load-ThreadStarter 1-3799;Get user session;true;200;1147;713;OK
2025-11-19 23:33:45.931;Linear load-ThreadStarter 1-3798;Get movie;true;200;97;1988;OK
2025-11-19 23:33:45.954;Linear load-ThreadStarter 1-3806;Get movie;true;200;96;2186;OK
2025-11-19 23:33:45.816;Linear load-ThreadStarter 1-3794;Rate movie;true;201;257;636;Created
2025-11-19 23:33:45.094;Linear load-ThreadStarter 1-3783;Rate movie;true;201;1001;636;Created
2025-11-19 23:33:46.002;Linear load-ThreadStarter 1-3809;Get popular movies;true;200;103;13422;OK
2025-11-19 23:33:46.020;Linear load-ThreadStarter 1-3799;Get popular movies;true;200;100;13422;OK
2025-11-19 23:33:45.876;Linear load-ThreadStarter 1-3793;Delete movie rating;true;200;258;711;OK
2025-11-19 23:33:44.299;Linear load-ThreadStarter 1-3792;Get user session;true;200;1865;713;OK
2025-11-19 23:33:45.967;Linear load-ThreadStarter 1-3796;Rate movie;true;201;203;636;Created
2025-11-19 23:33:46.107;Linear load-ThreadStarter 1-3809;Get movie;true;200;100;2264;OK
2025-11-19 23:33:45.946;Linear load-ThreadStarter 1-3802;Delete movie rating;true;200;262;711;OK
2025-11-19 23:33:46.121;Linear load-ThreadStarter 1-3799;Get movie;true;200;97;2292;OK
2025-11-19 23:33:44.943;Linear load-ThreadStarter 1-3800;Get user session;true;200;1292;713;OK
2025-11-19 23:33:45.971;Linear load-ThreadStarter 1-3805;Rate movie;true;201;265;636;Created
2025-11-19 23:33:46.165;Linear load-ThreadStarter 1-3792;Get popular movies;true;200;109;13422;OK
2025-11-19 23:33:45.147;Linear load-ThreadStarter 1-3791;Delete movie rating;true;200;1161;711;OK
2025-11-19 23:33:46.015;Linear load-ThreadStarter 1-3804;Rate movie;true;201;293;636;Created
2025-11-19 23:33:46.051;Linear load-ThreadStarter 1-3806;Rate movie;true;201;265;636;Created
2025-11-19 23:33:46.236;Linear load-ThreadStarter 1-3800;Get popular movies;true;200;105;13422;OK
2025-11-19 23:33:46.075;Linear load-ThreadStarter 1-3794;Delete movie rating;true;200;279;711;OK
2025-11-19 23:33:45.292;Linear load-ThreadStarter 1-3784;Rate movie;true;201;1083;636;Created
2025-11-19 23:33:46.276;Linear load-ThreadStarter 1-3792;Get movie;true;200;109;2089;OK
2025-11-19 23:33:45.902;Linear load-ThreadStarter 1-3812;Get user session;true;200;528;713;OK
2025-11-19 23:33:46.342;Linear load-ThreadStarter 1-3800;Get movie;true;200;96;2089;OK
2025-11-19 23:33:45.195;Linear load-ThreadStarter 1-3803;Get user session;true;200;1260;713;OK
2025-11-19 23:33:45.571;Linear load-ThreadStarter 1-3787;Delete movie rating;true;200;937;711;OK
2025-11-19 23:33:46.310;Linear load-ThreadStarter 1-3804;Delete movie rating;true;200;202;711;OK
2025-11-19 23:33:46.431;Linear load-ThreadStarter 1-3812;Get popular movies;true;200;105;13422;OK
2025-11-19 23:33:46.456;Linear load-ThreadStarter 1-3803;Get popular movies;true;200;117;13422;OK
2025-11-19 23:33:46.377;Linear load-ThreadStarter 1-3784;Delete movie rating;true;200;202;711;OK
2025-11-19 23:33:46.173;Linear load-ThreadStarter 1-3816;Get user session;true;200;410;713;OK
2025-11-19 23:33:45.407;Linear load-ThreadStarter 1-3807;Get user session;true;200;1187;713;OK
2025-11-19 23:33:46.537;Linear load-ThreadStarter 1-3812;Get movie;true;200;97;1988;OK
2025-11-19 23:33:45.637;Linear load-ThreadStarter 1-3789;Delete movie rating;true;200;1016;711;OK
2025-11-19 23:33:46.387;Linear load-ThreadStarter 1-3792;Rate movie;true;201;270;636;Created
2025-11-19 23:33:46.575;Linear load-ThreadStarter 1-3803;Get movie;true;200;100;2611;OK
2025-11-19 23:33:46.585;Linear load-ThreadStarter 1-3816;Get popular movies;true;200;99;13422;OK
2025-11-19 23:33:46.596;Linear load-ThreadStarter 1-3807;Get popular movies;true;200;110;13422;OK
2025-11-19 23:33:46.440;Linear load-ThreadStarter 1-3800;Rate movie;true;201;287;636;Created
2025-11-19 23:33:45.482;Linear load-ThreadStarter 1-3808;Get user session;true;200;1255;713;OK
2025-11-19 23:33:46.686;Linear load-ThreadStarter 1-3816;Get movie;true;200;101;2390;OK
2025-11-19 23:33:45.829;Linear load-ThreadStarter 1-3795;Rate movie;true;201;974;636;Created
2025-11-19 23:33:46.310;Linear load-ThreadStarter 1-3818;Get user session;true;200;495;713;OK
2025-11-19 23:33:46.707;Linear load-ThreadStarter 1-3807;Get movie;true;200;101;2422;OK
2025-11-19 23:33:46.738;Linear load-ThreadStarter 1-3808;Get popular movies;true;200;105;13422;OK
2025-11-19 23:33:46.659;Linear load-ThreadStarter 1-3792;Delete movie rating;true;200;204;711;OK
2025-11-19 23:33:45.866;Linear load-ThreadStarter 1-3801;Delete movie rating;true;200;1001;711;OK
2025-11-19 23:33:46.356;Linear load-ThreadStarter 1-3819;Get user session;true;200;514;713;OK
2025-11-19 23:33:46.210;Linear load-ThreadStarter 1-3817;Get user session;true;200;675;713;OK
2025-11-19 23:33:46.807;Linear load-ThreadStarter 1-3818;Get popular movies;true;200;105;13422;OK
2025-11-19 23:33:46.844;Linear load-ThreadStarter 1-3808;Get movie;true;200;97;2970;OK
2025-11-19 23:33:46.676;Linear load-ThreadStarter 1-3803;Rate movie;true;201;265;636;Created
2025-11-19 23:33:46.636;Linear load-ThreadStarter 1-3812;Rate movie;true;201;307;636;Created
2025-11-19 23:33:45.662;Linear load-ThreadStarter 1-3810;Get user session;true;200;1290;713;OK
2025-11-19 23:33:46.871;Linear load-ThreadStarter 1-3819;Get popular movies;true;200;106;13422;OK
2025-11-19 23:33:46.914;Linear load-ThreadStarter 1-3818;Get movie;true;200;95;2292;OK
2025-11-19 23:33:46.788;Linear load-ThreadStarter 1-3816;Rate movie;true;201;232;636;Created
2025-11-19 23:33:45.721;Linear load-ThreadStarter 1-3811;Get user session;true;200;1299;713;OK
2025-11-19 23:33:46.886;Linear load-ThreadStarter 1-3817;Get popular movies;true;200;134;13422;OK
2025-11-19 23:33:46.514;Linear load-ThreadStarter 1-3821;Get user session;true;200;520;713;OK
2025-11-19 23:33:46.954;Linear load-ThreadStarter 1-3810;Get popular movies;true;200;110;13422;OK
